Target sentence,Prediced sentence,Word error rate,Character error rate
Cấu trúc của Mặt Trời không có ranh giới cụ thể như những hành tinh đá: ở phần phía ngoài của nó,Các trúc của Mật Trới không có ranh giới cụ thể như những hành tỉnh đác ở phần phía ngoài của nó,0.22727273404598236,0.0625
CẤU TRÚC CỦA POLONI ĐƯỢC ĐẶC TRƯNG HÓA BỞI NHIỄU XẠ TIA X VÀ NHIỄU XẠ ELECTRON,CẤU TRÚC CỦA POLONI ĐƯỢC ĐẶC TRƯNG HÓA BỞI NHIỄU XẠ TIA X VÀ NHIỄU XẠ ELECTRON,0.0,0.0
Cautley,Cautley,0.0,0.0
1919 - Strother Martin,1919 - Strother Martin,0.0,0.0
19 Tháng 9: Mary Wigman,19 Tháng 9: Mary Wigman,0.0,0.0
cấu trúc âm nhạc phức tạp hơn và đôi khi lời ca giàu giai điệu hơn,cấu trúc âm nhạc phức tạp hơn và đôi khi lời ca giàu giai điệu hơn,0.0,0.0
cấu trúc nhà,cấu trúc nhà,0.0,0.0
Cầu Thủ Và Huấn Luyện Viên Bóng Đá Người Ý (S,Cầu Thủ Và Huấn Luyện Viên Bóng Đá Người Ý (S,0.0,0.0
"""1901 – tổng thống theodore roosevelt chính thức đổi tên """"đại lâu hành chính"""" thành nhà trắng""","""1901  tổng thống theodore roosevelt chính thức đổi tên """"đại lâu hành chính"""" thành nhà trắng""",0.05882352963089943,0.010416666977107525
cầu thủ trẻ manuel locatelli đã ghi bàn thắng duy nhất vào lưới của buffon,cầu thủ trẻ manuel locatelli đã ghi bàn thắng duy nhất vào lưới của buffon,0.0,0.0
19 TOÀ ÁN QUẬN XỬ CÁC VỤ QUAN TRỌNG HƠN VÀ 5 TOÀ PHÚC THẨM XỬ KHIẾU NẠI TỪ CÁC TOÀ ÁN CẤP QUẬN,19 TOÀ ÁN QUẬN XỬ CÁC VỤ QUAN TRỌNG HƠN VÀ 5 TOÀ PHÚC THÁMXỬ KHIỀU NẠI TỪ CÁC TOÀ ÁN CẤP QUẬN,0.125,0.03191489353775978
8 huyện của địa khu vĩnh xuyên được sáp nhập vào trùng khánh,8 huyện của địa khu vĩnh xuyên được sáp nhập vào trùng khánh,0.0,0.0
1877 – hans heysen,1877  hans heysen,0.25,0.0555555559694767
Andrew Johnson (tại Raleigh),Andrew Johnson (tại Raleigh),0.0,0.0
1926 - Marilyn Monroe,1926 - Marilyn Monroe,0.0,0.0
1928-1974) tam quan trong va ngay chinh viec lam thu vien bi gioi han rat nhieu vi co kiem duyet va cac quy dinh khat khe,1928-1974) tam quan trong va ngay chinh viec lam thu vien bi gioi han rat nhieu vi co kiem duyet va cac quy dinh khat khe,0.0,0.0
2 thang 7: Richard Hidalgo,2 thang 7: Richard Hidalgo,0.0,0.0
cây cầu dây văng bốn nhịp đầu tiên của thế giới,cây cầu dây văng bốn nhịp đầu tiên của thế giới,0.0,0.0
1877 và tháng 2,1877 và tháng 2,0.0,0.0
1910 – ray lewis,1910  ray lewis,0.25,0.0625
8 gio 50 phut,8 gio 50 phut,0.0,0.0
Android 4.1 cho Gio chưa được cung cấp bởi Samsung do cấu hình phần cứng không đủ mạnh,Android 4.1 cho Gio chưa được cung cấp bởi Samsung do cấu hình phần cứng không đủ mạnh,0.0,0.0
Cau tu nhan minh co mot cam nhan rat dac biet voi nhung con so va co the nho chung cuc ki chinh xac,Cau tu nhan minh co mot cam nhan rat dao biet voi nhung con so va co the nho chung cuc ki chinh xao,0.0833333358168602,0.020202020183205605
Andrew Johnson vao nam 1868,Andrew Johnson vao nam 1868,0.0,0.0
cay cau day vang (cable-stayed bridge) dai nhat the gioi danh cho ca giao thong duong bo va duong sat;,cay cau day vang (cable-stayed bridge) dai nhat the gioi danh cho ca giao thong duong bo va duong sat,0.05000000074505806,0.009803921915590763
Cau truc ben trong,Cau truc ben trong,0.0,0.0
cả với chính trị,cả với chính trị,0.0,0.0
18 THÁNG 3: OTHNIEL CHARLES MARSH,18 THÁNG 3: OTHNIEL CHARLES MARSH,0.0,0.0
1900 – QUÂN ĐỘI CỦA LIÊN QUÂN TÁM NƯỚC CHIẾM THIÊN TÂN TRONG SỰ KIỆN PHONG TRÀO NGHĨA HÒA ĐOÀN,1900  QUÂN ĐỘI CỦA LIÊN QUÂN TÁM NƯỚC CHIẾM THIÊN TÂN TRONG SỰ KIỆN PHONG TRÀO NGHĨA HÒA ĐOÀN,0.05000000074505806,0.010638297535479069
(1914–1988),(19141988)),1.0,0.1818181872367859
1904 – đặng tiểu bình,1904  đặng tiểu bình,0.20000000298023224,0.0476190485060215
(1) Bao hiem tai san: la loai bao hiem lay tai san lam doi tuong bao hiem,(1) Bao hiem tai san: la loai bao hiem lay tai san lam doi tuong bao hiem,0.0,0.0
1926 – FIDEL ALEJANDRO CASTRO RUZ,1926  FIDEL ALEJANDRO CASTRO RUZ,0.1666666716337204,0.03030303120613098
1881 – LEWIS HENRY MORGAN,1881  LEWIS HENRY MORGAN,0.20000000298023224,0.03999999910593033
18 THÁNG 3: ADOLFO BIOY CASARES,18 THÁNG 3: ADOLFO BIOY CASARES,0.0,0.0
1921 – Cuộc thi Hoa hậu Mỹ đầu tiên được tổ chức tại thành phố Atlantic,1921  Cuộc thi Hoa hậu Mỹ đầu tiên được tổ chức tại thành phố Atlantic,0.0625,0.014084506779909134
1891 – Nelly Sachs,1891  Nelly Sachs,0.25,0.0555555559694767
1877,1877,0.0,0.0
1901 - Benjamin Harrison,1901 - Benjamin Harrison,0.0,0.0
"""[1] - """"Armigerous American Presidents Series"""" article from the American Heraldry Society""","""[1 """"Armigerous American Presidents Series""""article from the American Heraldry Society""",0.3333333432674408,0.043478261679410934
1887 – Ngay ra doi cua Hollywood,1887  Ngay ra doi cua Hollywood,0.1428571492433548,0.03125
cấu trúc lũy thành với mặt ngoài thẳng đứng trong thoai thoải cho thấy rõ tính chất phòng vệ quân sự của La Thành,cấu trúc lây thành với mặt ngoài thắng đứng trong thoai thoải cho thấy rõ tính chất phông vệ quân sự của La Thành,0.125,0.02654867246747017
bat nhung nguoi khac toi lam viec tai Duc,bat nhung nguoi khac toi lam viec tai Duc,0.0,0.0
BẮT NGUỒN TỪ WILLIAM ELLERY CHANNING VÀ RALPH WALDO EMERSON,BẮT NGUỐN TỪ WILLIAM ELLERY CHANNING VÀ RALPH WALDO EMERSON,0.10000000149011612,0.016949152573943138
1920 pages,1920 pages,0.0,0.0
Cavalier King Charles Spaniel yeu moi nguoi,Cavalier King Charles Spaniel yeu moi nguoi,0.0,0.0
CÂU TRẢ LỜI LÀ VÀO THỜI LÊ - TRỊNH,CÂU TRẢ LỜI LÀ VÀO THỜI LÊ - TRỊNH,0.0,0.0
Cấu trúc chính xác của các nhánh huyết thống của các sắc tộc Thái là chủ đề tranh cãi hiện nay của các nhà ngôn ngữ học và các nhà khoa học xã hội khác,Cá tc chnh ácacácnhnhy t ngc c t c hi àc h t nh i in c c n ngng h à các n hohc h i há,0.9714285731315613,0.4768211841583252
1915 biography,1915 biography,0.0,0.0
1915 - JACQUES CHABAN-DELMAS,1915 - JACQUES CHABAN-DELMAS,0.0,0.0
1879 – paul klee,1879  paul klee,0.25,0.0625
19 THÁNG 9: GRAM PARSONS,19 THÁNG 9: GRAM PARSONS,0.0,0.0
1 bộ môn,1bộ môn,0.6666666865348816,0.125
18 uinal (tuc 360 ngay) la mot tun,18 uinal (tuc 360 ngay) la mot tun,0.0,0.0
1890 – Quoc hoi Hoa Ky thanh lap Vuon quoc gia Yosemite o California,1890  Quoc hoi Hoa Ky thanh lap Vuon quoc gia Yosemite o California,0.0714285746216774,0.014705882407724857
Cấu trúc tổ chức và kết nạp thành viên,Cấu trúc tổ chức và kết nạp thành viên,0.0,0.0
2 THÁNG 5 - VĂN TIẾN DŨNG,2 THÁNG 5 - VĂN TIÊN DŨNG,0.1428571492433548,0.03999999910593033
19th ed,19th edl ,0.5,0.2857142984867096
8 công ty thành viên:,8 công ty thành viên:,0.0,0.0
Cavalier King Charles Spaniel Club Deutschland e.V,Cavalier King Charles Spaniel Club Deutschland e.V,0.0,0.0
cấu trúc fcc và bcc tồn tại phổ biến ở các kim loại,cấu trúc fcc và bcc tồn tại phổ biến ở các kim loại,0.0,0.0
cấu trúc tầng thứ của các hệ sinh thái rừng nhiệt đới thước nhiều tầng thứ hơn các hệ sinh thái rừng ôn đới,cấu trúc tăng thứ của các hệ sinh thái rừng nhiệt đới thước nhiều tầng thứ hơn các hệ sinh thái rừng ôn đới,0.0416666679084301,0.009345794096589088
190.000 Người Nhật,190.000 Người Nhật,0.0,0.0
Bắt Nguồn Từ Sông Băng Yamunotri Ở Hymalaya Nhập Vào Từ Hướng Tây Nam,Bắt Nguồn Từ Sông Băng Yamunotri Ở Hymalaya Nhập Vào Từ Hướng Tây Nam,0.0,0.0
cây cao 8 m (25 ft) và có cuống lá dẹt thay vì lá thật,cây cao 8 m (25 ft và có cuống lá dẹt thay vì lá thật,0.06666667014360428,0.018518518656492233
1895 - Nikolai Leskov,1895 - Nikolai Leskov,0.0,0.0
1917 – ĐỖ MẬU,1917  ĐỖ MẬU,0.25,0.07692307978868484
CẦU THỦ TRÊN SÂN KHÔNG ĐƯỢC CHƠI BÓNG BẰNG BÀN CHÂN,CÂU THỦ TRÊN SÂN KHÔNG ĐƯỢC CHƠI BÓNG BẰNG BÀN CHÂN,0.09090909361839294,0.019607843831181526
10 Dặm (16 Km) Về Phía Đông Bắc Bristol,10 Dặm (16 Km) Về Phía Đông Bắc Bristol,0.0,0.0
Cấu Trúc Đập Bê Tông Lớn Này Chưa Từng Được Xây Dựng Trước Đó,Cấu Trúc Đập Bé Tông Lớn Này Chưa Từng Được Xây Dựng Trước Đó,0.0714285746216774,0.016393441706895828
Cau thu Viet Nam xuat sac nhat Giai vo dich bong da Dong Nam A 2004,Cau thu Viet Nam xuat sac nhat Giai vo dich bong da Dong Nam A 2004,0.0,0.0
CÂY ĂN TRÁI VÀ CÁC CÂY HÀNG NĂM NHƯ: BẮP,CAY AN TRAI VÀ CÁC CAY HANG NĂM NHU: BAP,0.699999988079071,0.17499999701976776
CẤU TRÚC PHÍA TRÊN KHÔNG PHẢI LÀ MỘT CỘNG HÒA,CẤU TRÚC PHÍA TRÊN KHÔNG PHẢI LÀ MỘT CỘNG HÒA,0.0,0.0
2 Tháng 5: John Carew Eccles,2 Tháng 5: John Carew Eccles,0.0,0.0
cá vịt,cá vịt,0.0,0.0
188 nu ho sinh,188 nu ho sinh,0.0,0.0
2 THÁNG 7: ERIK OHLSSON,2 THÁNG 7: ERIK OHLSSON,0.0,0.0
"""cả Việt Nam Cộng hòa và Việt Nam Dân chủ Cộng hòa đều có mức tăng trưởng kinh tế cao (kinh tế Việt Nam Dân chủ Cộng hòa tăng 1,7 lần trong khi Việt Nam Cộng hòa tăng 1,6 lần)""","""á c c c n n i t n h n a",1.0,0.8693181872367859
18 tháng 10: eberhard feik,18 tháng 10: eberhard feik,0.0,0.0
CẦU VƯỢT BIỂN VÀ VƯỢT SÔNG CÙNG ĐƯỜNG XÁ CÁC ĐỊA PHƯƠNG,CẦU VƯỢT BIỂN VÀ VƯỢT SÔNG CŨNG ĐƯỜNG XÁ CÁC ĐỊA PHƯƠNG,0.0833333358168602,0.0181818176060915
1887 - HEITOR VILLA-LOBOS,1887 - HEITOR VILLA-LOBOS,0.0,0.0
Andrew Jackson versus the Historians,Andrew Jackson versus the Historians,0.0,0.0
Cau truc phuc tap cua no cho phep the hien cam xuc rong rai hon so voi bat ky he thong thong tin lien lac duoc biet den cua dong vat,Cau ta phuc tacua o ch phep the hien cam xuc ong ai ho o oi bat ly ehthng hongti le lac duo biet den cua dong vat,0.5483871102333069,0.1666666716337204
Cầu Thủ Vô Địch Thế Giới,Cầu Thủ Vô Địch Thế Giời,0.1666666716337204,0.0416666679084301
10 phuong va 147 xa:,10 phuong va 147 xa:,0.0,0.0
1876 - Carl Ruggles,1876 - Carl Ruggles,0.0,0.0
Cấu trúc giáo đoàn/trưởng lão đoàn/giáo hạt/đại hội đồng/ được áp dụng tại các giáo hội Trưởng lão có quy mô lớn như Giáo hội Scotland hoặc Giáo hội Trưởng Lão Hoa Kỳ;,Cc n n h h n c tn h a anh h tng ,1.0,0.8203592896461487
10 Long Biên - Từ Sơn,10 Long Biên - Từ Sơn,0.0,0.0
Cầu thủ xuất sắc nhất châu Âu trong vòng 50 năm qua do UEFA trao tặng,Cầu thủ xuất sắc nhất châu Âu trong vòng 50 năm qua do UEFA trao tặng,0.0,0.0
Cavalli-Sforza,Cavalli-Sforza,0.0,0.0
Cấu Trúc Nguyên Tử,Cấu Trúc Nguyên Tử,0.0,0.0
cây bách địa trung hải (cupressus sempervirens),cây bách địa trung hải (cupressus sempervirens),0.0,0.0
(1897–1899),(18971899),1.0,0.09090909361839294
19 THÁNG 9: JOHN CALDWELL HOLT,19 THÁNG 9: JONN CALDWELL HOLT,0.1666666716337204,0.03333333507180214
18 tháng 1: Margarete Schütte-Lihotzky,18 tháng 1: Margarete Schtte-Lihotzky,0.20000000298023224,0.02631578966975212
Cây Bạc,Cây Bạc,0.0,0.0
Cau Vinh Tuy - rong nhat Viet Nam: bac qua song Hong noi quan Long Bien va Hai Ba Trung,Cau Vinh Tuy - rong nhat Viet Nam: bac qua song Hong noi quan Long Bien va Hai Ba Trung,0.0,0.0
Bắt Nguồn Từ Tiếng Đan Mạch Leg Godt,Bắt Nguồn Từ Tiếng Đan Mạch Leg Godt,0.0,0.0
cây bảy lá,cây bảy lá,0.0,0.0
1912 – Otto Von Habsburg,1912  Otto Von Habsburg,0.20000000298023224,0.0416666679084301
ANDREW (THÁNG 9 NĂM 2015),ANDREW (THÁNG 9 NĂM 2015),0.0,0.0
Cavognathidae Sen Gupta and Crowson,Cavognathidae Sen Gupta and Crowson,0.0,0.0
CẤU TRÚC TỔ CHỨC CỦA OXFORD CÓ THỂ GÂY BỐI RỐI CHO NHỮNG AI CHƯA QUEN VỚI MÔ HÌNH NÀY,CẤU TRÚC TỐ CHỨC CỦA OXFORD CÓ THỂ GÂY BỔI RỔI CHO NHỮNG AI CHƯA QUEN VỚI MÔ HÌNH NÀY,0.15000000596046448,0.03529411926865578
Cavalier in Buckskin: George Armstrong Custer and the Western Military Frontier,Cavalier in Buckskin: George Armstrong Custer and the Western Military Frontier,0.0,0.0
8 Đội Tuyển Vượt Qua Vòng Loại Chia Thành 2 Bảng,8 Đội Tuyển Vượt Qua Vòng Loại Chia Thành 2 Bảng,0.0,0.0
2 THÁNG 7 - BEVERLY SILLS,2 THÁNG 7 - BEVERLY SILLS,0.0,0.0
cả vị vua quyết đoán và nhà văn tài hoa đều ca ngợi nhau,cả vị vua quyết đoán và nhà văn tài hoa đều ca ngọi nhau,0.0714285746216774,0.01785714365541935
Andrew Orlowski (18 thang 10 nam 2005),Andrew Orlowski (18 thang 10 nam 2005),0.0,0.0
18 THÁNG 5 – PRISCILLA POINTER,18 THÁNG 5  PRISCILLA POINTER,0.1666666716337204,0.03333333507180214
andrew marvell,andrew marvell,0.0,0.0
Andrew Johnson cua tieu bang Tennessee len ke nhiem,Andrew Johnson cua tieu bang Tennessee len ke nhiem,0.0,0.0
1930-1950),1930-1950),0.0,0.0
"""10,8% người Hoa""","""10,8% người Hoa""",0.0,0.0
Cả Về Số Lượng Và Chất Lượng Đóng Góp Đã Gìn Giữ Và Phát Huy Được Vai Trò Đối Với Thực Tiễn Phát Triển Xã Hội Trên Mọi Lĩnh Vực Thiết Yếu,Cá VềSố Lượng Và Cht Lưng Đóng Cóp Đã GinGiữ Và Phát Huy Được Vai r ĐốiVớ ThựcTin Phát Tiển X HiTrên Mi Lnh Vực Tiế Yếu,0.625,0.15328466892242432
Batofar - Một Chiếc Thuyền Được Cải Tạo Thành Hộp Đêm,Batofar - Một Chiếc Thuyền Được Cải Tạo Thành Hộp Đêm,0.0,0.0
Cấu trúc của đá nguyên thủy bị thay thế bằng cấu trúc mới;,Cấu trúc của đá nguyên thủy bị thay thế bằng cấu trúc mới,0.07692307978868484,0.017241379246115685
Cấu Trúc Này Giống Với Csbr Và Csi,Cấu Trúc Này Giống Với Csbr Và Csi,0.0,0.0
Ba Tơ,Ba Tơl,0.5,0.20000000298023224
1880-1930 julie a,1880-1930 julie a,0.0,0.0
1896 – JULIEN DUVIVIER,1896  JULIEN DUVIVIER,0.25,0.04545454680919647
cầu vồng càng rõ khi Mặt Trời ở gần chân trời,cầu vồng càng rõ khi Mặt Trời ở gần chân trời,0.0,0.0
Cấu Trúc Của Độc Quyền,Cấu Trúc Của Độc Quyền,0.0,0.0
Cau truc cua khoi hiep uoc,Cau truc cua khoi hiep uoc,0.0,0.0
cầu thủ và huấn luyện viên bóng đá người Séc (s,cầu thủ và huấn luyện viên bóng đá người Séc (s,0.0,0.0
Cau truc xa hoi va dan cuSua doi,Cau truc xa hoi va dan cuSua doi,0.0,0.0
1895 – HOÀNG HẬU MINH THÀNH,1895  HOÀNG HẬU MINH THÀNH,0.1666666716337204,0.03703703731298447
Cavaco Silva là thủ tướng cho đến năm 1995,Cavaco Silva là thủ tướng cho đến năm 1995,0.0,0.0
Cau trich dan trong di chuc cua Nobel ve giai thuong nay da dan den nhieu tranh cai,Cau trich dan trong di chuc cua Nobel ve giai thuong nay da dan den nhieu tranh cai,0.0,0.0
cây cà phê được trồng tại hơn 50 quốc gia trên thế giới,cây cà phê được trồng tại hơn 50 quốc gia trên thế giới,0.0,0.0
18 thang 3: Alexei Konstantinovich Yagudin,18 thang 3: Alexei Konstantinovich Yagudin,0.0,0.0
cá và các sản phẩm từ cá,cá và các sản phẩm từ cá,0.0,0.0
Cau vuot nut giao Tan Van,Cau vuot nut giao Tan Van,0.0,0.0
Andrew R,Andrew R,0.0,0.0
1875 - Người Đức Oskar Hertwig đưa ra sự mô tả đúng đắn đầu tiên về quá trình thụ thai (hợp nhất nhân của trứng và của tinh trùng),1875  Người Đc Oskear Hrng đa ra sự mô t đứng đần đầu tiên về quá rình thụ thi(hợ nất nân của trừng và của tíh trng),0.5517241358757019,0.16153846681118011
8 Cán Bộ,8 Cán Bộ,0.0,0.0
2 tháng 5 – jamal abro,2 tháng 5  jamal abro,0.1666666716337204,0.04545454680919647
2 Tháng 7: Lee Remick,2 Tháng 7: Lee Remick,0.0,0.0
Cau thu xuat sac nhat the gioi cua Hiep hoi cac cau thu chuyen nghiep quoc te: 2007,Cau thu xuat sac nhat the gioi cua Hiep hoi cac cau thu chuyen nghiep quoc te: 2007,0.0,0.0
1909 - NGƯỜI PHÁP LOUIS LAPICQUE XÁC LẬP NHỮNG ĐỊNH LUẬT VỀ KHẢ NĂNG CHỊU KÍCH THÍCH CỦA CÁC SỢI THẦN KINH,1909 - NGƯỜI PHÁP LOUIS LAPICQUE XÁC LẬP NHỮNG ĐỊNH LUẬT VỀ KHẢ NĂNG CHỊU KÍCH THÍCH CỦA CÁC SỢI THẦN KINH,0.0,0.0
1905 - ALBERT PIERREPOINT,1905 - ALBERT PIERREPOINT,0.0,0.0
Cây Ấy Là Tổ Tiên Ban Đầu Của Mình Và Họ Kiêng Giết Thịt Và Ăn Thịt Các Loại Động,Cây Ấy Là Tố Tiên Ban Đầu Của Mình Và Họ Kiêng Giết Thịt Và Ăn Thịt Các Loại Động,0.05000000074505806,0.012345679104328156
1926 - werner torkanowsky,1926 - werner torkanowsky,0.0,0.0
cây bút này cho rằng phim có mở đầu chậm chạp,cây bút này cho rằng phim có mở đầu chậm chạp,0.0,0.0
18 TÌNH YÊU XIN GỬI NƠI QUÊ - ST: CÁT VẬN,18 TÌNH YÊU XIN GỬI NƠI QUÊ - ST: CÁT VẬN,0.0,0.0
CÁ VOI VÀ ARTIODACTYLA (ĐỘNG VẬT GUỐC CHẴN),CÁ VOI VÀ ARTIODACTYLA (ĐỘNG VẬT GUỐC CHẪN),0.125,0.023255813866853714
cau truc cac bang phan lon van khong thay doi,cau truc cac bang phan lon van khong thay doi,0.0,0.0
8 HCĐ và tại giải vô địch đấu kiếm Đông Nam Á giành 2 HCV và 3 HCĐ,18 HCD và tại giải vô địch đấu kiếm Đông Nam Á giành 2 HCV và 3 HCD,0.1666666716337204,0.04545454680919647
8% ĐẾN TỪ ANH QUỐC,8% ĐẾN TỪ ANH QUỐC,0.0,0.0
1926 - hoàng nhật tân (hoàng thanh đạm),1926 - hoàng nhật tân (hoàng thanh đạm),0.0,0.0
1900,1900,0.0,0.0
ba to chuc quoc gia cua Nhat duoc sap nhap de tao thanh JAXA: Vien Khoa hoc Vu tru (thuoc Bo Giao duc,ba to chuc quoc gia cua Nhat duoc sap nhap de tao thanh JAXA: Vien Khoa hoc Vu tru (thuoc Bo Giao duc,0.0,0.0
cày,cây,1.0,0.3333333432674408
1891),1891),0.0,0.0
8 GB HOẶC 16 GB BỘ NHỚ TRONG - KHÔNG HỖ TRỢ LTE - KHÔNG HỖ TRỢ ĐA SIM,18 GB HOẶC 16 GB BỘ NHỚ TRONG - KHÔNG HỖ TRỢ LTE - KHÔNG HỖ TRỢ ĐA SIM,0.05263157933950424,0.014492753893136978
Cá Và Nô Lệ,Cá Và Nô Lệ,0.0,0.0
1920 - Patrick Troughton,1920 - Patrick Troughton,0.0,0.0
8 Bàn,B àn,1.0,0.4000000059604645
cau thu va huan luyen vien bong da nguoi Dan Mach (s,cau thu va huan luyen vien bong da nguoi Dan Mach [s,0.0833333358168602,0.01923076994717121
Cầu Thủ Xuất Sắc Nhất Châu Âu Cấp Câu Lạc Bộ,Cầu Thủ Xuất Sắc Nhất Châu Âu Cấp Câu Lạc Bộ,0.0,0.0
1879 Nhật Bản Thay Thế Phiên Ryūkyū Bằng Tỉnh Okinawa,1879 Nhật Bản Thay Thế Phiên Ryky Bằng Tỉnh Okinawa,0.10000000149011612,0.03773584961891174
1904-1905 BAO VÂY CẢNG LỮ THUẬN,1904-1905 BAO VÂY CẢNG LỮ THUẬN,0.0,0.0
+CẤU TRÚC “ÁNH XẠ TRỰC TIẾP”- Ở TRƯỜNG HỢP TỐT NHẤT SẼ TỐT VỀ THỜI GIAN NHƯNG KHÔNG ỔN ĐỊNH KHI TRƯỜNG HỢP XẤU NHẤT,-CÁU TRÚC ẢNH XẠ TRỰC TIẾP ỞTRƯỜNG HỢP TỐT NHẤT SẾ TỐT VỀ THỜI GIAN NHƯNG KHÔNG ÔN ĐỊH KHI TRƯỜNG HỢP XÂU NHẤT,0.36000001430511475,0.09565217047929764
Cau vien Xiem La,Cau vien Xiem La,0.0,0.0
1925–26,192526,1.0,0.1428571492433548
19 VÀ 20 CHIẾM TỚI 47% VỚI CON SỐ 96.000 VÀ NĂM 1999,19 VÀ 20 CHIẾM TỚI 47% VỚI CON SỐ 96.000 VÀ NĂM 1999,0.0,0.0
cau tre,cau tre,0.0,0.0
Cầu thủ trẻ xuất sắc nhất nước Pháp,Cầu thủ trẻ xuất sắc nhất nước Pháp,0.0,0.0
cấu trúc hành chính ngang bằng với các tỉnh của nhật bản,cấu trúc hành chính ngang bằng với các tỉnh của nhật bản,0.0,0.0
Android Brand Guidelines,Android Brand Guidelines,0.0,0.0
10-Isbn 0824824938/13-Isbn 9780824824938;,10-Isbn 0824824938/13-Isbn 9780824824938,0.3333333432674408,0.024390242993831635
CÁ VẪN ĐÓNG VAI TRÒ QUAN TRỌNG TRONG BỮA ĂN VÀ CHIẾM GẦN 40% LƯỢNG PROTEIN ĐỘNG VẬT ĐƯỢC HẤP THỤ CỦA NGƯỜI NHẬT – CON SỐ NÀY CAO HƠN NHIỀU SO VỚI HẦU HẾT CÁC NƯỚC PHƯƠNG TÂY,BÁ Ư ,1.0,0.9710982441902161
1885 – Udo von Tresckow,1885  Udo von Tresckow,0.20000000298023224,0.043478261679410934
1921 - Tbilisi,1921 - Tbilisil,0.3333333432674408,0.0714285746216774
bắt nguồn từ tên gọi các bộ phim loại B - B movie kinh phí thấp của Hollywood),bắt nguần từ tên gọi các bố phim loại B - B movie kinh phí thắp của Hollywood),0.1666666716337204,0.03846153989434242
